ExperimentName,Subject,Trial,CogLoadCond,ReproSize,RespStartSize,Actual,correct,bias,biasculled
CogLoadLineNumber,28,45,High,296,117,352,1,-56,
CogLoadLineNumber,28,46,Low,126,194,128,0,-2,
CogLoadLineNumber,28,47,Low,240,88,288,1,-48,
CogLoadLineNumber,28,48,Low,348,204,352,1,-4,
CogLoadLineNumber,28,49,High,156,225,128,1,28,
CogLoadLineNumber,28,50,High,294,138,352,1,-58,
CogLoadLineNumber,28,51,Low,94,324,96,1,-2,
CogLoadLineNumber,28,52,High,108,127,96,0,12,
CogLoadLineNumber,28,53,High,166,190,160,0,6,
CogLoadLineNumber,28,54,Low,300,383,352,0,-52,
CogLoadLineNumber,28,55,High,244,209,256,1,-12,
CogLoadLineNumber,28,56,High,328,261,320,1,8,
CogLoadLineNumber,28,57,Low,260,283,256,1,4,
CogLoadLineNumber,28,58,High,366,270,352,1,14,
CogLoadLineNumber,28,59,Low,232,97,256,1,-24,
CogLoadLineNumber,28,60,High,314,174,288,1,26,
CogLoadLineNumber,28,61,High,208,120,192,1,16,
CogLoadLineNumber,28,62,Low,300,317,288,1,12,
CogLoadLineNumber,28,63,High,190,218,192,1,-2,
CogLoadLineNumber,28,64,Low,452,243,352,1,100,
CogLoadLineNumber,28,65,High,212,125,192,1,20,
CogLoadLineNumber,28,66,High,254,134,256,1,-2,
CogLoadLineNumber,28,67,High,188,269,160,1,28,
CogLoadLineNumber,28,68,Low,218,314,192,1,26,
CogLoadLineNumber,28,69,Low,306,114,352,1,-46,
CogLoadLineNumber,28,70,High,204,343,192,0,12,
CogLoadLineNumber,28,71,Low,460,292,352,1,108,
CogLoadLineNumber,28,72,Low,224,384,192,1,32,
CogLoadLineNumber,28,73,Low,258,198,256,1,2,
CogLoadLineNumber,28,74,High,288,219,288,1,0,
CogLoadLineNumber,28,75,Low,312,220,320,1,-8,
CogLoadLineNumber,28,76,Low,246,330,224,1,22,
CogLoadLineNumber,28,77,High,246,314,224,0,22,
CogLoadLineNumber,28,78,Low,148,159,160,1,-12,
CogLoadLineNumber,28,79,Low,168,235,160,1,8,
CogLoadLineNumber,28,80,Low,184,100,160,1,24,
CogLoadLineNumber,28,81,High,144,92,128,1,16,
CogLoadLineNumber,28,82,High,216,279,256,1,-40,
CogLoadLineNumber,28,83,Low,224,87,224,1,0,
CogLoadLineNumber,28,84,Low,236,273,256,1,-20,
CogLoadLineNumber,28,85,High,214,366,128,1,86,
CogLoadLineNumber,28,86,High,304,108,320,1,-16,
CogLoadLineNumber,28,87,High,362,354,320,1,42,
CogLoadLineNumber,28,88,High,154,302,128,1,26,
CogLoadLineNumber,28,89,Low,156,259,128,1,28,
CogLoadLineNumber,28,90,Low,188,232,160,1,28,
CogLoadLineNumber,29,1,Low,152,83,192,1,-40,
CogLoadLineNumber,29,2,High,252,269,224,1,28,
CogLoadLineNumber,29,3,High,140,255,128,1,12,
CogLoadLineNumber,29,4,Low,102,82,96,1,6,
CogLoadLineNumber,29,5,Low,88,103,96,1,-8,
CogLoadLineNumber,29,6,High,172,328,96,1,76,
CogLoadLineNumber,29,7,Low,204,161,192,1,12,
CogLoadLineNumber,29,8,High,100,287,96,1,4,
CogLoadLineNumber,29,9,Low,176,309,160,1,16,
CogLoadLineNumber,29,10,Low,288,301,288,1,0,
CogLoadLineNumber,29,11,High,104,167,96,1,8,
CogLoadLineNumber,29,12,Low,340,199,320,1,20,
CogLoadLineNumber,29,13,Low,252,337,256,0,-4,
CogLoadLineNumber,29,14,High,248,360,256,1,-8,
CogLoadLineNumber,29,15,Low,368,248,352,1,16,
CogLoadLineNumber,29,16,Low,196,97,224,1,-28,
CogLoadLineNumber,29,17,Low,328,272,288,1,40,
CogLoadLineNumber,29,18,High,368,384,352,1,16,
CogLoadLineNumber,29,19,High,234,106,224,1,10,
CogLoadLineNumber,29,20,Low,270,310,256,1,14,
CogLoadLineNumber,29,21,Low,152,285,160,1,-8,
CogLoadLineNumber,29,22,High,346,294,320,1,26,
CogLoadLineNumber,29,23,Low,196,375,160,1,36,
CogLoadLineNumber,29,24,High,150,150,160,1,-10,
CogLoadLineNumber,29,25,High,332,281,352,1,-20,
CogLoadLineNumber,29,26,High,164,141,160,1,4,
CogLoadLineNumber,29,27,High,240,123,288,1,-48,
CogLoadLineNumber,29,28,High,176,307,160,1,16,
CogLoadLineNumber,29,29,High,140,301,128,1,12,
CogLoadLineNumber,29,30,Low,148,313,128,0,20,
CogLoadLineNumber,29,31,High,140,201,128,1,12,
CogLoadLineNumber,29,32,High,140,177,128,1,12,
CogLoadLineNumber,29,33,Low,80,119,96,1,-16,
CogLoadLineNumber,29,34,Low,204,343,224,1,-20,
CogLoadLineNumber,29,35,High,216,139,288,1,-72,
CogLoadLineNumber,29,36,High,304,224,320,1,-16,
CogLoadLineNumber,29,37,Low,144,144,160,1,-16,
CogLoadLineNumber,29,38,Low,372,137,352,1,20,
CogLoadLineNumber,29,39,High,180,157,192,1,-12,
CogLoadLineNumber,29,40,High,300,203,320,1,-20,
CogLoadLineNumber,29,41,Low,200,303,192,1,8,
CogLoadLineNumber,29,42,Low,190,370,192,1,-2,
CogLoadLineNumber,29,43,Low,304,239,288,1,16,
CogLoadLineNumber,29,44,Low,264,211,256,1,8,
CogLoadLineNumber,29,45,High,274,134,192,1,82,
CogLoadLineNumber,29,46,Low,208,352,192,1,16,
CogLoadLineNumber,29,47,High,232,232,224,1,8,
CogLoadLineNumber,29,48,High,308,215,320,1,-12,
CogLoadLineNumber,29,49,Low,80,143,96,1,-16,
CogLoadLineNumber,29,50,Low,180,133,128,1,52,
CogLoadLineNumber,29,51,Low,328,280,352,1,-24,
CogLoadLineNumber,29,52,High,236,139,256,1,-20,
CogLoadLineNumber,29,53,High,212,305,192,1,20,
CogLoadLineNumber,29,54,Low,294,154,352,1,-58,
CogLoadLineNumber,29,55,Low,144,172,96,1,48,
CogLoadLineNumber,29,56,Low,328,257,320,1,8,
CogLoadLineNumber,29,57,High,304,133,288,1,16,
CogLoadLineNumber,29,58,High,144,372,128,1,16,
CogLoadLineNumber,29,59,High,92,152,96,1,-4,
CogLoadLineNumber,29,60,High,320,244,352,1,-32,
CogLoadLineNumber,29,61,High,194,102,192,1,2,
CogLoadLineNumber,29,62,Low,338,178,352,1,-14,
CogLoadLineNumber,29,63,High,112,267,96,0,16,
CogLoadLineNumber,29,64,High,188,388,256,1,-68,
CogLoadLineNumber,29,65,Low,284,248,320,1,-36,
CogLoadLineNumber,29,66,Low,244,331,224,1,20,
CogLoadLineNumber,29,67,High,220,325,224,1,-4,
CogLoadLineNumber,29,68,High,230,94,256,1,-26,
CogLoadLineNumber,29,69,Low,148,179,128,1,20,
CogLoadLineNumber,29,70,Low,268,305,224,1,44,
CogLoadLineNumber,29,71,Low,166,370,128,1,38,
CogLoadLineNumber,29,72,High,262,102,256,0,6,
CogLoadLineNumber,29,73,Low,140,91,128,0,12,
CogLoadLineNumber,29,74,Low,232,336,256,1,-24,
CogLoadLineNumber,29,75,High,324,224,352,1,-28,
CogLoadLineNumber,29,76,High,366,314,320,1,46,
CogLoadLineNumber,29,77,High,234,346,224,1,10,
CogLoadLineNumber,29,78,High,184,105,192,1,-8,
CogLoadLineNumber,29,79,High,224,225,288,1,-64,
CogLoadLineNumber,29,80,Low,336,255,320,1,16,
CogLoadLineNumber,29,81,Low,198,166,224,1,-26,
CogLoadLineNumber,29,82,Low,240,155,256,1,-16,
CogLoadLineNumber,29,83,High,304,249,288,1,16,
CogLoadLineNumber,29,84,Low,312,375,320,1,-8,
CogLoadLineNumber,29,85,High,148,315,160,1,-12,
CogLoadLineNumber,29,86,Low,290,318,288,1,2,
CogLoadLineNumber,29,87,High,260,261,352,1,-92,
CogLoadLineNumber,29,88,High,154,218,160,1,-6,
CogLoadLineNumber,29,89,Low,172,89,160,1,12,
CogLoadLineNumber,29,90,Low,276,229,288,1,-12,
CogLoadLineNumber,31,1,High,288,288,160,1,,128
CogLoadLineNumber,31,2,Low,224,385,192,1,32,
CogLoadLineNumber,31,3,Low,120,336,128,1,-8,
CogLoadLineNumber,31,4,High,200,356,256,1,-56,
CogLoadLineNumber,31,5,Low,324,380,352,1,-28,
CogLoadLineNumber,31,6,Low,218,322,288,1,-70,
CogLoadLineNumber,31,7,High,178,338,288,1,-110,
CogLoadLineNumber,31,8,Low,408,163,352,1,56,
CogLoadLineNumber,31,9,Low,268,145,288,1,-20,
CogLoadLineNumber,31,10,Low,284,372,320,1,-36,
CogLoadLineNumber,31,11,Low,240,340,256,1,-16,
CogLoadLineNumber,31,12,High,192,373,128,1,64,
CogLoadLineNumber,31,13,Low,284,148,256,1,28,
CogLoadLineNumber,31,14,High,372,149,352,0,20,
CogLoadLineNumber,31,15,High,180,347,192,1,-12,
CogLoadLineNumber,31,16,Low,220,331,256,1,-36,
CogLoadLineNumber,31,17,High,146,378,192,1,-46,
CogLoadLineNumber,31,18,Low,296,297,320,1,-24,
CogLoadLineNumber,31,19,Low,372,331,352,1,20,
CogLoadLineNumber,31,20,High,116,173,128,1,-12,
CogLoadLineNumber,31,21,Low,176,383,160,1,16,
CogLoadLineNumber,31,22,Low,124,224,160,1,-36,
CogLoadLineNumber,31,23,High,246,346,256,1,-10,
CogLoadLineNumber,31,24,High,82,378,96,1,-14,
CogLoadLineNumber,31,25,High,248,177,288,1,-40,
CogLoadLineNumber,31,26,High,94,278,96,1,-2,
CogLoadLineNumber,31,27,Low,84,347,96,1,-12,
CogLoadLineNumber,31,28,High,246,110,224,1,22,
CogLoadLineNumber,31,29,High,84,111,96,1,-12,
CogLoadLineNumber,31,30,High,292,291,320,1,-28,
CogLoadLineNumber,31,31,Low,184,249,192,1,-8,
CogLoadLineNumber,31,32,High,96,331,96,1,0,
CogLoadLineNumber,31,33,High,142,274,128,1,14,
CogLoadLineNumber,31,34,High,136,372,160,1,-24,
CogLoadLineNumber,31,35,Low,308,264,352,1,-44,
CogLoadLineNumber,31,36,Low,140,229,96,1,44,
CogLoadLineNumber,31,37,Low,208,352,224,1,-16,
CogLoadLineNumber,31,38,High,172,264,160,0,12,
CogLoadLineNumber,31,39,Low,94,146,128,1,-34,
CogLoadLineNumber,31,40,High,310,182,320,1,-10,
CogLoadLineNumber,31,41,Low,360,230,320,1,40,
CogLoadLineNumber,31,42,Low,124,185,128,0,-4,
CogLoadLineNumber,31,43,Low,234,322,288,1,-54,
CogLoadLineNumber,31,44,High,268,348,320,0,-52,
CogLoadLineNumber,31,45,High,228,288,288,1,-60,
CogLoadLineNumber,31,46,Low,240,315,288,1,-48,
CogLoadLineNumber,31,47,High,166,302,128,1,38,
CogLoadLineNumber,31,48,Low,276,95,256,1,20,
CogLoadLineNumber,31,49,Low,96,237,96,1,0,
CogLoadLineNumber,31,50,Low,130,202,160,1,-30,
CogLoadLineNumber,31,51,High,148,164,160,1,-12,
CogLoadLineNumber,31,52,High,226,226,352,1,,-126
CogLoadLineNumber,31,53,Low,124,191,128,1,-4,
CogLoadLineNumber,31,54,High,260,336,288,1,-28,
CogLoadLineNumber,31,55,High,144,189,128,1,16,
CogLoadLineNumber,31,56,Low,264,315,288,1,-24,
CogLoadLineNumber,31,57,Low,184,372,160,1,24,
CogLoadLineNumber,31,58,High,268,108,224,1,44,
CogLoadLineNumber,31,59,High,184,231,224,1,-40,
CogLoadLineNumber,31,60,High,332,148,320,1,12,
CogLoadLineNumber,31,61,Low,304,201,352,1,-48,
CogLoadLineNumber,31,62,High,316,83,352,1,-36,
CogLoadLineNumber,31,63,Low,94,94,96,1,-2,
CogLoadLineNumber,31,64,High,206,206,256,1,-50,
CogLoadLineNumber,31,65,Low,180,232,192,1,-12,
CogLoadLineNumber,31,66,High,152,151,256,1,-104,
CogLoadLineNumber,31,67,High,358,194,352,1,6,
CogLoadLineNumber,31,68,Low,172,123,224,1,-52,
CogLoadLineNumber,31,69,Low,268,177,256,1,12,
CogLoadLineNumber,31,70,High,184,140,192,1,-8,
CogLoadLineNumber,31,71,Low,296,111,320,1,-24,
CogLoadLineNumber,31,72,High,232,345,224,1,8,
CogLoadLineNumber,31,73,Low,275,165,224,1,51,
CogLoadLineNumber,31,74,Low,94,378,96,1,-2,
CogLoadLineNumber,31,75,Low,146,362,192,1,-46,
CogLoadLineNumber,31,76,High,140,140,192,1,-52,
CogLoadLineNumber,31,77,High,214,290,224,1,-10,
CogLoadLineNumber,31,78,High,92,192,96,1,-4,
CogLoadLineNumber,31,79,Low,172,240,192,1,-20,
CogLoadLineNumber,31,80,Low,96,368,224,1,,-128
CogLoadLineNumber,31,81,High,244,243,256,1,-12,
CogLoadLineNumber,31,82,High,154,310,160,1,-6,
CogLoadLineNumber,31,83,High,236,364,288,1,-52,
CogLoadLineNumber,31,84,Low,224,225,224,1,0,
CogLoadLineNumber,31,85,High,228,136,320,1,-92,
CogLoadLineNumber,31,86,Low,152,227,160,1,-8,
CogLoadLineNumber,31,87,Low,120,183,128,1,-8,
CogLoadLineNumber,31,88,High,184,356,192,1,-8,
CogLoadLineNumber,31,89,Low,260,344,320,1,-60,
CogLoadLineNumber,31,90,High,274,82,352,1,-78,
CogLoadLineNumber,32,1,Low,326,306,320,1,6,
CogLoadLineNumber,32,2,Low,268,123,288,1,-20,
CogLoadLineNumber,32,3,Low,104,135,96,1,8,
CogLoadLineNumber,32,4,High,140,387,96,0,44,
CogLoadLineNumber,32,5,Low,340,263,288,0,52,
CogLoadLineNumber,32,6,High,192,284,160,1,32,
CogLoadLineNumber,32,7,High,268,117,288,1,-20,
CogLoadLineNumber,32,8,High,276,307,288,0,-12,
CogLoadLineNumber,32,9,Low,216,333,192,0,24,
CogLoadLineNumber,32,10,Low,424,224,352,1,72,
CogLoadLineNumber,32,11,High,98,334,96,0,2,
CogLoadLineNumber,32,12,Low,100,180,96,1,4,
CogLoadLineNumber,32,13,High,200,276,192,1,8,
CogLoadLineNumber,32,14,High,120,376,96,1,24,
CogLoadLineNumber,32,15,High,118,158,128,1,-10,
CogLoadLineNumber,32,16,High,376,208,352,1,24,
CogLoadLineNumber,32,17,High,286,358,224,1,62,
CogLoadLineNumber,32,18,Low,180,83,160,1,20,
CogLoadLineNumber,32,19,Low,104,147,96,1,8,
CogLoadLineNumber,32,20,Low,330,162,352,0,-22,
CogLoadLineNumber,32,21,Low,212,132,160,1,52,
CogLoadLineNumber,32,22,Low,196,371,128,1,68,
CogLoadLineNumber,32,23,High,208,371,192,0,16,
CogLoadLineNumber,32,24,High,290,330,288,0,2,
CogLoadLineNumber,32,25,High,244,264,288,1,-44,
CogLoadLineNumber,32,26,Low,208,253,192,0,16,
CogLoadLineNumber,32,27,High,248,247,320,1,-72,
CogLoadLineNumber,32,28,High,260,171,288,1,-28,
CogLoadLineNumber,32,29,Low,146,190,160,1,-14,
CogLoadLineNumber,32,30,Low,284,185,256,1,28,
CogLoadLineNumber,32,31,High,98,178,96,1,2,
CogLoadLineNumber,32,32,High,124,268,128,1,-4,
CogLoadLineNumber,32,33,High,244,209,256,1,-12,
CogLoadLineNumber,32,34,Low,100,197,96,1,4,
CogLoadLineNumber,32,35,Low,282,222,256,1,26,
CogLoadLineNumber,32,36,Low,398,106,320,1,78,
CogLoadLineNumber,32,37,High,364,205,256,1,108,
CogLoadLineNumber,32,38,High,216,323,128,1,88,
CogLoadLineNumber,32,39,High,348,124,320,1,28,
CogLoadLineNumber,32,40,Low,164,104,128,1,36,
CogLoadLineNumber,32,41,High,218,218,192,1,26,
CogLoadLineNumber,32,42,High,356,172,352,1,4,
CogLoadLineNumber,32,43,Low,138,178,128,0,10,
CogLoadLineNumber,32,44,Low,284,260,256,1,28,
CogLoadLineNumber,32,45,High,256,199,224,1,32,
CogLoadLineNumber,32,46,Low,310,310,320,1,-10,
CogLoadLineNumber,32,47,High,248,332,224,1,24,
CogLoadLineNumber,32,48,Low,204,289,192,1,12,
CogLoadLineNumber,32,49,Low,332,332,352,1,-20,
CogLoadLineNumber,32,50,Low,296,295,288,1,8,
CogLoadLineNumber,32,51,High,374,194,352,1,22,
CogLoadLineNumber,32,52,High,212,324,224,1,-12,
CogLoadLineNumber,32,53,Low,326,382,320,0,6,
CogLoadLineNumber,32,54,High,132,252,96,1,36,
CogLoadLineNumber,32,55,High,230,174,192,0,38,
CogLoadLineNumber,32,56,Low,252,107,224,1,28,
CogLoadLineNumber,32,57,High,292,348,256,1,36,
CogLoadLineNumber,32,58,High,240,256,224,1,16,
CogLoadLineNumber,32,59,Low,232,231,192,0,40,
CogLoadLineNumber,32,60,High,364,304,320,0,44,
CogLoadLineNumber,32,61,Low,280,353,288,0,-8,
CogLoadLineNumber,32,62,Low,360,311,352,1,8,
CogLoadLineNumber,32,63,High,220,169,192,1,28,
CogLoadLineNumber,32,64,Low,124,293,160,0,-36,
CogLoadLineNumber,32,65,Low,128,312,96,0,32,
CogLoadLineNumber,32,66,High,200,157,352,0,,-152
CogLoadLineNumber,32,67,Low,136,180,128,0,8,
CogLoadLineNumber,32,68,Low,280,112,288,1,-8,
CogLoadLineNumber,32,69,Low,264,264,256,1,8,
CogLoadLineNumber,32,70,High,208,91,160,1,48,
CogLoadLineNumber,32,71,High,162,238,160,0,2,
CogLoadLineNumber,32,72,High,192,256,256,0,-64,
CogLoadLineNumber,32,73,High,312,381,320,0,-8,
CogLoadLineNumber,32,74,Low,288,329,224,1,64,
CogLoadLineNumber,32,75,High,276,149,352,1,-76,
CogLoadLineNumber,32,76,Low,152,305,128,1,24,
CogLoadLineNumber,32,77,Low,354,266,352,0,2,
CogLoadLineNumber,32,78,Low,244,101,224,0,20,
CogLoadLineNumber,32,79,High,140,159,128,1,12,
CogLoadLineNumber,32,80,Low,254,158,224,0,30,
CogLoadLineNumber,32,81,High,176,364,160,0,16,
CogLoadLineNumber,32,82,Low,280,361,224,1,56,
CogLoadLineNumber,32,83,Low,204,144,160,0,44,
CogLoadLineNumber,32,84,Low,366,378,320,1,46,
CogLoadLineNumber,32,85,Low,300,213,256,0,44,
CogLoadLineNumber,32,86,High,132,219,128,0,4,
CogLoadLineNumber,32,87,High,144,285,160,1,-16,
CogLoadLineNumber,32,88,High,324,155,320,1,4,
CogLoadLineNumber,32,89,High,332,169,256,0,76,
CogLoadLineNumber,32,90,Low,264,197,192,0,72,
CogLoadLineNumber,33,1,High,102,102,128,1,-26,
CogLoadLineNumber,33,2,Low,188,189,320,1,,-132
CogLoadLineNumber,33,3,High,108,109,224,1,-116,
CogLoadLineNumber,33,4,High,116,116,256,0,,-140
CogLoadLineNumber,33,5,Low,310,310,256,1,54,
CogLoadLineNumber,33,6,Low,290,290,288,1,2,
CogLoadLineNumber,33,7,High,172,284,160,1,12,
CogLoadLineNumber,33,8,Low,264,133,288,1,-24,
CogLoadLineNumber,33,9,High,228,373,224,1,4,
CogLoadLineNumber,33,10,High,184,368,192,1,-8,
CogLoadLineNumber,33,11,High,214,214,224,1,-10,
CogLoadLineNumber,33,12,Low,182,182,192,1,-10,
CogLoadLineNumber,33,13,High,376,245,352,1,24,
CogLoadLineNumber,33,14,Low,86,342,96,1,-10,
CogLoadLineNumber,33,15,Low,112,111,128,1,-16,
CogLoadLineNumber,33,16,Low,208,84,224,1,-16,
CogLoadLineNumber,33,17,Low,234,194,256,1,-22,
CogLoadLineNumber,33,18,High,316,95,320,1,-4,
CogLoadLineNumber,33,19,High,280,119,288,1,-8,
CogLoadLineNumber,33,20,Low,344,364,352,1,-8,
CogLoadLineNumber,33,21,Low,188,147,192,1,-4,
CogLoadLineNumber,33,22,High,368,331,352,1,16,
CogLoadLineNumber,33,23,Low,416,110,352,1,64,
CogLoadLineNumber,33,24,Low,108,172,128,1,-20,
CogLoadLineNumber,33,25,High,268,268,288,1,-20,
CogLoadLineNumber,33,26,High,334,350,320,1,14,
CogLoadLineNumber,33,27,High,108,201,128,1,-20,
CogLoadLineNumber,33,28,High,80,243,96,1,-16,
CogLoadLineNumber,33,29,High,248,124,256,1,-8,
CogLoadLineNumber,33,30,High,340,259,320,1,20,
CogLoadLineNumber,33,31,Low,72,248,96,1,-24,
CogLoadLineNumber,33,32,High,300,216,288,1,12,
CogLoadLineNumber,33,33,High,312,121,352,1,-40,
CogLoadLineNumber,33,34,Low,338,162,352,1,-14,
CogLoadLineNumber,33,35,High,156,81,160,1,-4,
CogLoadLineNumber,33,36,Low,126,366,128,1,-2,
CogLoadLineNumber,33,37,High,280,364,288,1,-8,
CogLoadLineNumber,33,38,High,250,250,96,1,,154
CogLoadLineNumber,33,39,Low,306,306,288,0,18,
CogLoadLineNumber,33,40,Low,248,139,320,1,-72,
CogLoadLineNumber,33,41,High,314,106,320,1,-6,
CogLoadLineNumber,33,42,Low,216,127,224,1,-8,
CogLoadLineNumber,33,43,High,232,151,256,1,-24,
CogLoadLineNumber,33,44,High,164,308,160,1,4,
CogLoadLineNumber,33,45,High,334,334,352,0,-18,
CogLoadLineNumber,33,46,High,120,119,256,0,,-136
CogLoadLineNumber,33,47,Low,196,195,224,1,-28,
CogLoadLineNumber,33,48,High,156,96,192,1,-36,
CogLoadLineNumber,33,49,Low,168,168,192,1,-24,
CogLoadLineNumber,33,50,High,186,346,192,1,-6,
CogLoadLineNumber,33,51,Low,138,138,128,1,10,
CogLoadLineNumber,33,52,Low,320,320,352,1,-32,
CogLoadLineNumber,33,53,High,68,251,96,1,-28,
CogLoadLineNumber,33,54,High,92,293,96,0,-4,
CogLoadLineNumber,33,55,High,244,359,256,1,-12,
CogLoadLineNumber,33,56,High,84,84,352,1,,-268
CogLoadLineNumber,33,57,Low,124,123,160,1,-36,
CogLoadLineNumber,33,58,High,132,163,128,0,4,
CogLoadLineNumber,33,59,Low,164,163,160,1,4,
CogLoadLineNumber,33,60,Low,164,165,192,1,-28,
CogLoadLineNumber,33,61,Low,224,223,256,1,-32,
CogLoadLineNumber,33,62,Low,156,371,160,1,-4,
CogLoadLineNumber,33,63,High,288,168,320,1,-32,
CogLoadLineNumber,33,64,Low,330,182,288,1,42,
CogLoadLineNumber,33,65,Low,288,325,256,1,32,
CogLoadLineNumber,33,66,Low,136,152,128,1,8,
CogLoadLineNumber,33,67,Low,156,99,160,1,-4,
CogLoadLineNumber,33,68,High,184,388,192,1,-8,
CogLoadLineNumber,33,69,High,128,344,128,1,0,
CogLoadLineNumber,33,70,Low,248,115,256,1,-8,
CogLoadLineNumber,33,71,Low,196,340,192,1,4,
CogLoadLineNumber,33,72,Low,200,115,224,1,-24,
CogLoadLineNumber,33,73,High,140,207,128,1,12,
CogLoadLineNumber,33,74,Low,278,166,320,1,-42,
CogLoadLineNumber,33,75,Low,82,386,96,1,-14,
CogLoadLineNumber,33,76,Low,266,290,224,1,42,
CogLoadLineNumber,33,77,Low,104,103,96,1,8,
CogLoadLineNumber,33,78,High,94,186,96,1,-2,
CogLoadLineNumber,33,79,High,194,294,192,0,2,
CogLoadLineNumber,33,80,High,228,229,224,1,4,
CogLoadLineNumber,33,81,High,160,161,160,1,0,
CogLoadLineNumber,33,82,Low,108,325,96,1,12,
CogLoadLineNumber,33,83,Low,300,109,288,1,12,
CogLoadLineNumber,33,84,Low,324,101,352,1,-28,
CogLoadLineNumber,33,85,High,268,229,288,1,-20,
CogLoadLineNumber,33,86,Low,274,166,320,1,-46,
CogLoadLineNumber,33,87,High,212,380,224,1,-12,
CogLoadLineNumber,33,88,Low,320,253,320,1,0,
CogLoadLineNumber,33,89,High,148,109,160,1,-12,
CogLoadLineNumber,33,90,Low,150,150,160,1,-10,
CogLoadLineNumber,34,1,High,122,122,192,0,-70,
CogLoadLineNumber,34,2,Low,176,356,192,1,-16,
CogLoadLineNumber,34,3,Low,138,246,160,1,-22,
CogLoadLineNumber,34,4,Low,326,378,352,1,-26,
CogLoadLineNumber,34,5,High,236,363,160,0,76,
CogLoadLineNumber,34,6,Low,72,223,96,0,-24,
CogLoadLineNumber,34,7,High,324,369,352,0,-28,
CogLoadLineNumber,34,8,High,304,367,256,1,48,
CogLoadLineNumber,34,9,High,202,370,192,0,10,
CogLoadLineNumber,34,10,Low,128,167,128,1,0,
CogLoadLineNumber,34,11,Low,328,277,288,1,40,
CogLoadLineNumber,34,12,Low,366,330,320,1,46,
CogLoadLineNumber,34,13,Low,224,261,192,1,32,
CogLoadLineNumber,34,14,Low,164,181,160,1,4,
CogLoadLineNumber,34,15,High,392,337,352,1,40,
CogLoadLineNumber,34,16,High,158,98,288,1,,-130
CogLoadLineNumber,34,17,High,160,211,160,0,0,
CogLoadLineNumber,34,18,High,264,131,320,1,-56,
CogLoadLineNumber,34,19,Low,128,87,160,1,-32,
CogLoadLineNumber,34,20,High,208,285,224,1,-16,
CogLoadLineNumber,34,21,High,138,202,96,1,42,
CogLoadLineNumber,34,22,High,188,380,288,0,-100,
CogLoadLineNumber,34,23,Low,164,93,224,0,-60,
CogLoadLineNumber,34,24,Low,152,347,96,1,56,
CogLoadLineNumber,34,25,High,164,97,224,0,-60,
CogLoadLineNumber,34,26,Low,284,376,288,1,-4,
CogLoadLineNumber,34,27,Low,166,118,192,1,-26,
CogLoadLineNumber,34,28,High,158,158,224,0,-66,
CogLoadLineNumber,34,29,High,216,179,256,0,-40,
CogLoadLineNumber,34,30,Low,292,253,256,1,36,
CogLoadLineNumber,34,31,Low,204,333,160,1,44,
CogLoadLineNumber,34,32,High,200,277,288,0,-88,
CogLoadLineNumber,34,33,High,252,327,256,0,-4,
CogLoadLineNumber,34,34,High,138,378,128,0,10,
CogLoadLineNumber,34,35,High,242,94,128,1,114,
CogLoadLineNumber,34,36,Low,88,320,96,1,-8,
CogLoadLineNumber,34,37,Low,326,118,320,1,6,
CogLoadLineNumber,34,38,Low,164,381,224,1,-60,
CogLoadLineNumber,34,39,High,352,244,352,0,0,
CogLoadLineNumber,34,40,High,152,116,160,0,-8,
CogLoadLineNumber,34,41,High,220,143,96,0,,124
CogLoadLineNumber,34,42,High,356,371,320,1,36,
CogLoadLineNumber,34,43,Low,310,310,320,1,-10,
CogLoadLineNumber,34,44,High,154,294,160,0,-6,
CogLoadLineNumber,34,45,Low,424,174,352,1,72,
CogLoadLineNumber,34,46,Low,172,115,192,0,-20,
CogLoadLineNumber,34,47,Low,292,333,352,1,-60,
CogLoadLineNumber,34,48,Low,212,139,192,1,20,
CogLoadLineNumber,34,49,Low,164,229,128,1,36,
CogLoadLineNumber,34,50,High,144,109,96,1,48,
CogLoadLineNumber,34,51,Low,164,196,160,1,4,
CogLoadLineNumber,34,52,Low,304,131,320,1,-16,
CogLoadLineNumber,34,53,High,202,282,96,1,106,
CogLoadLineNumber,34,54,High,128,128,288,0,,-160
CogLoadLineNumber,34,55,High,130,322,128,1,2,
CogLoadLineNumber,34,56,High,196,260,192,0,4,
CogLoadLineNumber,34,57,High,202,102,320,1,-118,
CogLoadLineNumber,34,58,Low,280,337,256,1,24,
CogLoadLineNumber,34,59,Low,80,99,96,1,-16,
CogLoadLineNumber,34,60,Low,266,298,288,1,-22,
CogLoadLineNumber,34,61,High,160,187,192,0,-32,
CogLoadLineNumber,34,62,Low,252,311,224,0,28,
CogLoadLineNumber,34,63,High,180,204,224,0,-44,
CogLoadLineNumber,34,64,Low,316,267,352,1,-36,
CogLoadLineNumber,34,65,High,228,288,160,1,68,
CogLoadLineNumber,34,66,High,208,113,352,0,,-144
CogLoadLineNumber,34,67,Low,92,129,96,1,-4,
CogLoadLineNumber,34,68,Low,280,241,224,0,56,
CogLoadLineNumber,34,69,Low,208,164,224,1,-16,
CogLoadLineNumber,34,70,Low,142,326,128,1,14,
CogLoadLineNumber,34,71,Low,256,163,352,1,-96,
CogLoadLineNumber,34,72,High,132,179,192,0,-60,
CogLoadLineNumber,34,73,High,224,305,256,0,-32,
CogLoadLineNumber,34,74,High,152,367,256,0,-104,
